Date,Year,Time,nestlingID,Color,NID,Habitat,Site,Individual.ID,Nestling.FWB,Female.FWB,Male.FWB,Male.Band.Combo,Egg.Mass,Young.Day,Old.Day,Day,Species,Mass,Tarsus.1,Tarsus.2,Tarsus.3,Tarsus.Average,Wingchord,wingchord.2,Wingchord.3,Wingchord.average,total.pin,pin.once.broken,feather.once.broken,Bill.Width,Bill.Length,Bill.Depth,tail.pin,Tail,Head,Measure,nest.para,nest.fate,nest.predation,bhco.nestling,bhco.hab
5/11/2022,2022,,07IJV22_DD,DD,07IJV22,Urban,Radford,,289196758,,,,NA,9,9,9,SOSP,16.8,20.72,20.9,20.87,20.83,33.3,33.15,33.54,33.33,21.47,15.87,5.69,4.76,4.84,5.22,5.78,1.67,19.86,IJV,no,,,,urban.no
5/11/2022,2022,,07IJV22_GG,GG,07IJV22,Urban,Radford,,289196757,,,,NA,9,9,9,SOSP,15.7,19.75,20.2,19.88,19.94333333,30.11,30.3,30.73,30.38,19.6,14.86,4.37,5.2,4.78,4.54,5.49,2.14,19.64,IJV,no,,,,urban.no
5/15/2022,2022,,07IJV22_DD,DD,07IJV22,Urban,Radford,,289196758,,,,NA,5,5,5,SOSP,8.9,15.51,15.27,15.54,15.44,17.94,17.41,17.43,17.59333333,5.62,NA,NA,4.01,3.03,3.78,NA,NA,16.92,SJL,no,,,,urban.no
5/17/2022,2022,,07SJL22_RR,RR,07SJL22,Urban,South VT,,282192905,,,,NA,NA,NA,NA,SOSP,5.4,10.51,10.76,10.48,10.58333333,8.6,9.4,9.95,9.316666667,1.91,NA,NA,2.66,3.14,3.06,NA,NA,12.21,NA,yes,,,,urban.yes
5/17/2022,2022,,07SJL22_GG,GG,07SJL22,Urban,South VT,,282192903,,,,NA,2,3,3,SOSP,5.7,10.78,10.72,10.8,10.76666667,10.65,10.57,10.45,10.55666667,0.64,NA,NA,2.86,2.78,2.79,NA,NA,14.96,TEF,yes,,,,urban.yes
5/20/2022,2022,,07SJL22_GG,GG,07SJL22,Urban,South VT,,282192903,,,,NA,5,6,6,SOSP,12.1,17.24,17.33,17.23,17.26666667,19.89,19.94,19.51,19.78,9.8,NA,NA,4.31,3.77,4.08,2.34,NA,18.22,NA,yes,,,,urban.yes
5/20/2022,2022,,07SJL22_RG,RG,07SJL22,Urban,South VT,,282192904,,,,NA,5,6,6,SOSP,12.7,18.75,18.81,18.23,18.59666667,22.02,21.8,21.13,21.65,11.92,NA,NA,4.39,3.96,4,2.07,NA,18.24,NA,yes,,,,urban.yes
5/20/2022,2022,,07SJL22_RR,RR,07SJL22,Urban,South VT,,282192905,,,,NA,5,6,6,SOSP,10.6,16.59,16.4,16.85,16.61333333,19.94,19.83,19.62,19.79666667,10.81,NA,NA,4.46,3.8,4.4,3.16,NA,18.23,NA,yes,,,,urban.yes
5/23/2022,2022,,07SJL22_RR,RR,07SJL22,Urban,South VT,,282192905,,,,NA,8,9,9,SOSP,12.7,19.71,19.51,19.45,19.55666667,32.12,31.59,32,31.90333333,23.39,16.27,8.31,4.82,4.7,5.08,6.49,1.42,17.89,IJV,yes,,,,urban.yes
5/23/2022,2022,,07SJL22_RG,RG,07SJL22,Urban,South VT,,282192904,,,,NA,8,9,9,SOSP,13.9,21.42,21.44,21.22,21.36,33.94,33.93,33.73,33.86666667,23.41,17.5,7.49,5.36,5.97,4.45,11.12,4.64,19.45,CMT,yes,,,,urban.yes
5/23/2022,2022,,07SJL22_GG,GG,07SJL22,Urban,South VT,,282192903,,,,NA,8,9,9,SOSP,14,20.55,20.43,20.61,20.53,33.61,33.61,33.37,33.53,21.96,19.19,3.15,5.16,5.01,4.45,8.16,1.55,21.38,IJV,yes,,,,urban.yes
5/10/2022,2022,,07TEF22_RR,RR,07TEF22,Rural,Stream,,NA,,,,NA,3,4,4,SOSP,8.2,12.67,12.37,12.75,12.59666667,10.74,12.38,11.66,11.59333333,2.04,NA,NA,3.26,3.31,3.68,NA,NA,13.74,SJL,no,,,,rural.no
5/10/2022,2022,,07TEF22_KK,KK,07TEF22,Rural,Stream,,NA,,,,NA,3,4,4,SOSP,6,11.82,11.62,11.66,11.7,10.32,10.63,10.68,10.54333333,1.59,NA,NA,3.29,3.24,3.04,NA,NA,12.87,TEF,no,,,,rural.no
5/10/2022,2022,,07TEF22_DD,DD,07TEF22,Rural,Stream,,NA,,,,NA,3,4,4,SOSP,5.4,11.72,11.72,11.79,11.74333333,10.55,10.47,10.93,10.65,1.78,NA,NA,4.09,3.19,2.59,NA,NA,13.11,TEF,no,,,,rural.no
5/12/2022,2022,,07TEF22_KK,KK,07TEF22,Rural,Stream,,NA,,,,NA,4,4,4,SOSP,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,,,,rural.no
5/12/2022,2022,,07TEF22_DD,DD,07TEF22,Rural,Stream,,NA,,,,NA,4,4,4,SOSP,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,,,,rural.no
5/12/2022,2022,,07TEF22_RR,RR,07TEF22,Rural,Stream,,NA,,,,NA,4,4,4,SOSP,13.1,18.17,18.08,18.34,18.19666667,20.29,20.58,20.65,20.50666667,8.91,NA,NA,4.26,3.37,3.56,1.31,NA,19.08,NA,no,,,,rural.no
6/14/2017,2017,,07VNB17_DD,DD,07VNB17,Rural,Kentland,2017028,NA,N,N,N,NA,,,1,SOSP,2.6,NA,NA,,6.3,NA,NA,NA,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,fail,yes,no,rural.no
6/15/2017,2017,,07VNB17_DD,DD,07VNB17,Rural,Kentland,2017028,NA,N,N,N,NA,,,2,SOSP,5.8,NA,NA,,8.3,NA,NA,NA,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,fail,yes,no,rural.no
6/16/2017,2017,,07VNB17_DD,DD,07VNB17,Rural,Kentland,2017028,NA,N,N,N,NA,,,3,SOSP,8.7,NA,NA,,10.3,NA,NA,NA,12.5,1.4,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,fail,yes,no,rural.no
6/4/2018,2018,9:45,08CRL18_KK,KK,08CRL18,Rural,Stream,201841SOSP,NA,277149482,NA,,NA,0,1,1,SOSP,2.7,6,6.4,6.2,6.2,NA,NA,NA,6,NA,NA,NA,2,2.5,2.7,NA,NA,10.2,SJL,no,fail,yes,no,rural.no
6/7/2018,2018,10:15,08CRL18_KK,KK,08CRL18,Rural,Stream,201841SOSP,NA,277149482,NA,,NA,3,4,4,SOSP,6.9,13.9,14.2,14,14.03333333,NA,NA,NA,13.6,3.1,NA,NA,3.4,3.5,3,NA,NA,10.7,SJL,no,fail,yes,no,rural.no
6/10/2018,2018,9:00,08CRL18_KK,KK,08CRL18,Rural,Stream,201841SOSP,NA,277149482,NA,,NA,8,9,9,SOSP,12.7,19.6,19.8,19.5,19.63333333,NA,NA,NA,25.3,12.9,12.2,1.3,4.3,4.3,4.1,NA,NA,NA,SJL,no,fail,yes,no,rural.no
5/20/2019,2019,9:50,08IJV19_GG,GG,08IJV19,Urban,North VT,,164192464,271176111,269131357,,NA,2,3,3,SOSP,3.8,9.1,9.1,9.1,9.1,NA,NA,NA,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,SJL,yes,success,no,yes,urban.yes
5/20/2019,2019,9:50,08IJV19_KK,KK,08IJV19,Urban,North VT,,164192465,271176111,269131357,,NA,2,3,3,SOSP,2.8,8.2,8.2,8,8.133333333,NA,NA,NA,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,SJL,yes,success,no,yes,urban.yes
5/20/2019,2019,9:50,08IJV19_DD,DD,08IJV19,Urban,North VT,,NA,271176111,269131357,,NA,2,3,3,SOSP,2,7.2,7.3,7.1,7.2,NA,NA,NA,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,SJL,yes,success,no,yes,urban.yes
5/22/2019,2019,6:22,08IJV19_GG,GG,08IJV19,Urban,North VT,,164192464,277176111,269131357,,NA,4,5,5,SOSP,7,13.5,13.9,13.9,13.76666667,9.2,10,10.2,9.8,2.1,NA,NA,4,3.7,3.4,NA,NA,15.1,IJV,yes,success,no,yes,urban.yes
5/22/2019,2019,6:22,08IJV19_KK,KK,08IJV19,Urban,North VT,,164192465,277176111,269131357,,NA,4,5,5,SOSP,5.7,11.4,11.5,11.3,11.4,9.5,9.6,9.8,9.633333333,1.5,NA,NA,3.3,3.1,4,NA,NA,13.9,IJV,yes,success,no,yes,urban.yes
5/22/2019,2019,6:22,08IJV19_DD,DD,08IJV19,Urban,North VT,,NA,277176111,269131357,,NA,4,5,5,SOSP,3.8,10.3,10.1,10.4,10.26666667,8.1,7.8,7.8,7.9,0.8,NA,NA,3.3,3.3,3.6,NA,NA,13.3,IJV,yes,success,no,yes,urban.yes
5/26/2019,2019,10:00,08IJV19_GG,GG,08IJV19,Urban,North VT,,164192464,271176111,269131357,,NA,8,8,8,SOSP,15.5,20.1,20.3,20.3,20.23333333,NA,NA,NA,30,18.7,15.7,3.6,4.5,5,4.4,NA,4.9,18.9,SJL,yes,success,no,yes,urban.yes
5/26/2019,2019,10:00,08IJV19_KK,KK,08IJV19,Urban,North VT,,164192465,271176111,269131357,,NA,8,8,8,SOSP,12.5,18.9,18.6,18.5,18.66666667,NA,NA,NA,26.7,14.7,13.7,1,3.7,4.3,3.6,NA,3.4,16.8,SJL,yes,success,no,yes,urban.yes
5/11/2021,2021,,08IJV21_DD,DD,08IJV21,Urban,North VT,,NA,282192968,282192983,,NA,3,4,3,SOSP,9,14.32,14.69,14.47,14.49333333,13.37,NA,NA,13.37,5.41,NA,NA,3.65,3.19,3.82,NA,0.9,17.95,IJV,yes,success,no,yes,urban.yes
5/13/2021,2021,12:08,08IJV21_DD,DD,08IJV21,Urban,North VT,,NA,282192968,282192983,,NA,5,6,5,SOSP,12.3,17.84,17.81,17.79,17.81333333,24.32,24.71,23.61,24.21333333,11.98,11.3,0.8,4.07,4.24,3.92,NA,1.7,17.22,SJL,yes,success,no,yes,urban.yes
5/16/2021,2021,,08IJV21_DD,DD,08IJV21,Urban,North VT,,292192930,282192968,282192983,,NA,8,9,8,SOSP,14.4,20.6,20.49,20.56,20.55,37.24,37.18,36.92,37.05,24.95,15.88,10.53,4.13,4.51,4.81,NA,9.26,19.03,SJL,yes,success,no,yes,urban.yes
5/1/2019,2019,8:00,08SJL19_RR,RR,08SJL19,Urban,Radford,,NA,164192455,NA,,NA,1,2,2,SOSP,2.7,7.3,7.4,7.5,7.4,7.3,7.2,6.8,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,success,no,no,urban.no
5/1/2019,2019,8:00,08SJL19_DD,DD,08SJL19,Urban,Radford,,NA,164192455,NA,,NA,1,2,2,SOSP,2.8,7.5,8.1,7.3,7.633333333,7.4,7.4,6.7,7.166666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,success,no,no,urban.no
5/1/2019,2019,8:00,08SJL19_KK,KK,08SJL19,Urban,Radford,,NA,164192455,NA,,NA,1,2,2,SOSP,2.6,7.5,7.9,8.3,7.9,7.1,6.9,6.8,6.933333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,success,no,no,urban.no
5/9/2019,2019,7:40,08SJL19_KK,KK,08SJL19,Urban,Radford,,164192452,164192455,NA,,NA,9,10,10,SOSP,13.8,21.8,21.8,21,21.53333333,NA,NA,NA,31.4,19.5,12.8,6.4,4.9,4.9,5.6,NA,NA,19.7,SJL,no,success,no,no,urban.no
5/9/2019,2019,7:40,08SJL19_RR,RR,08SJL19,Urban,Radford,,164192453,164192455,NA,,NA,9,10,10,SOSP,14.2,20.4,20.2,20.2,20.26666667,NA,NA,NA,33.9,21.2,14.1,8.6,5.1,4,5,NA,NA,20.6,SJL,no,success,no,no,urban.no
5/9/2019,2019,7:40,08SJL19_DD,DD,08SJL19,Urban,Radford,,164192454,164192455,NA,,NA,9,10,10,SOSP,14.4,21.1,20.5,20.7,20.76666667,NA,NA,NA,33.8,24.2,13.9,10.9,4.7,5,4.7,NA,NA,19.9,SJL,no,success,no,no,urban.no
6/15/2018,2018,11:19,08VNB18_KK,KK,08VNB18,Urban,South VT,201862SOSP,277149529,271176124,277149518,,NA,1,2,2,SOSP,4.2,9.2,9.2,9.1,9.166666667,NA,NA,NA,7.9,NA,NA,NA,3.5,3.3,2.5,NA,NA,8.9,SJL,no,success,no,no,urban.no
6/15/2018,2018,11:19,08VNB18_RR,RR,08VNB18,Urban,South VT,201863SOSP,NA,271176124,277149518,,NA,1,2,2,SOSP,3.5,7.3,7.7,7.7,7.566666667,NA,NA,NA,8.5,NA,NA,NA,3.2,2.7,3.2,NA,NA,7.1,SJL,no,success,no,no,urban.no
6/15/2018,2018,11:19,08VNB18_DD,DD,08VNB18,Urban,South VT,201864SOSP,NA,271176124,277149518,,NA,1,2,2,SOSP,4.2,8.1,8.1,8.1,8.1,NA,NA,NA,8.5,NA,NA,NA,2.6,2.2,3,NA,NA,9,SJL,no,success,no,no,urban.no
6/15/2018,2018,11:19,08VNB18_GG,GG,08VNB18,Urban,South VT,201865SOSP,NA,271176124,277149518,,NA,1,2,2,SOSP,4.2,8.3,8.6,8.2,8.366666667,NA,NA,NA,8.1,NA,NA,NA,3.2,2.8,3,NA,NA,8.5,SJL,no,success,no,no,urban.no
6/17/2018,2018,9:00,08VNB18_KK,KK,08VNB18,Urban,South VT,201862SOSP,277149529,271176124,277149518,,NA,3,4,4,SOSP,7.6,14.3,14.2,14.4,14.3,NA,NA,NA,14.5,2.7,NA,NA,3.7,3.8,3.9,NA,NA,10.7,SJL,no,success,no,no,urban.no
6/17/2018,2018,9:00,08VNB18_RR,RR,08VNB18,Urban,South VT,201863SOSP,NA,271176124,277149518,,NA,3,4,4,SOSP,7,12.1,11.9,12.1,12.03333333,NA,NA,NA,11.2,1.2,NA,NA,4.2,3.7,3.2,NA,NA,11.1,SJL,no,success,no,no,urban.no
6/17/2018,2018,9:00,08VNB18_DD,DD,08VNB18,Urban,South VT,201864SOSP,NA,271176124,277149518,,NA,3,4,4,SOSP,6.9,13.6,13.5,13.2,13.43333333,NA,NA,NA,13.1,3.6,NA,NA,3.5,3.2,3.2,NA,NA,10.2,SJL,no,success,no,no,urban.no
6/17/2018,2018,9:00,08VNB18_GG,GG,08VNB18,Urban,South VT,201865SOSP,NA,271176124,277149518,,NA,3,4,4,SOSP,7.6,13.1,13.7,13.9,13.56666667,NA,NA,NA,15.5,3.4,NA,NA,3.4,3.1,3.9,NA,NA,11,SJL,no,success,no,no,urban.no
6/19/2018,2018,10:58,08VNB18_KK,KK,08VNB18,Urban,South VT,201862SOSP,277149529,271176124,277149518,,NA,5,6,6,SOSP,10.2,18.3,17.9,18.4,18.2,NA,NA,NA,21.8,10.6,10,0.6,4.4,4.6,4.5,NA,NA,10.6,SJL,no,success,no,no,urban.no
5/28/2018,2018,12:15,09CRL18_RR,RR,09CRL18,Urban,North VT,201826SOSP,NA,277149484,277149485,,NA,0,3,2,SOSP,6.3,11.5,11.3,11.6,11.46666667,NA,NA,NA,10.3,1.9,NA,NA,3.2,4.1,3.9,NA,NA,11,SJL,no,success,no,no,urban.no
5/28/2018,2018,12:15,09CRL18_KK,KK,09CRL18,Urban,North VT,201824SOSP,NA,277149484,277149485,,NA,0,3,2,SOSP,7.2,12.1,11.8,12.8,12.23333333,NA,NA,NA,13.7,2.5,NA,NA,4.3,3.8,3.4,NA,NA,12,SJL,no,success,no,no,urban.no
5/28/2018,2018,12:15,09CRL18_DD,DD,09CRL18,Urban,North VT,201825SOSP,NA,277149484,277149485,,NA,0,3,2,SOSP,7.4,12.7,11.6,12.5,12.26666667,NA,NA,NA,12.4,2,NA,NA,3.7,3.6,3.7,NA,NA,13.2,SJL,no,success,no,no,urban.no
5/30/2018,2018,11:30,09CRL18_RR,RR,09CRL18,Urban,North VT,201826SOSP,NA,277149484,277149485,,NA,?,?,5,SOSP,10.3,15.7,15.8,16.2,15.9,NA,NA,NA,18.9,7.5,NA,NA,4.1,4.1,3.4,NA,NA,11.9,SJL,no,success,no,no,urban.no
5/30/2018,2018,11:30,09CRL18_KK,KK,09CRL18,Urban,North VT,201824SOSP,NA,277149484,277149485,,NA,?,?,5,SOSP,10.8,17.7,17.4,17.5,17.53333333,NA,NA,NA,20.6,8.1,NA,NA,3.9,4.1,3.2,NA,NA,14.3,SJL,no,success,no,no,urban.no
5/30/2018,2018,11:30,09CRL18_DD,DD,09CRL18,Urban,North VT,201825SOSP,NA,277149484,277149485,,NA,?,?,5,SOSP,11.3,17.3,18,17.7,17.66666667,NA,NA,NA,21.4,9,NA,NA,4.3,4.9,4.4,NA,NA,15.6,SJL,no,success,no,no,urban.no
6/1/2018,2018,10:30,09CRL18_RR,RR,09CRL18,Urban,North VT,201826SOSP,NA,277149484,277149485,,NA,6,7,7,SOSP,14.1,20.1,20.2,19.8,20.03333333,NA,NA,NA,27.2,15.1,13.9,1.5,4.5,4.4,4.1,NA,NA,14,SJL,no,success,no,no,urban.no
6/1/2018,2018,10:30,09CRL18_KK,KK,09CRL18,Urban,North VT,201824SOSP,NA,277149484,277149485,,NA,6,7,7,SOSP,14.5,20.5,20.2,20.4,20.36666667,NA,NA,NA,29.1,16.9,15.2,3.6,3.7,5.1,4.4,NA,NA,NA,SJL,no,success,no,no,urban.no
6/1/2018,2018,10:30,09CRL18_DD,DD,09CRL18,Urban,North VT,201825SOSP,NA,277149484,277149485,,NA,6,7,7,SOSP,13.7,21.1,20.7,20.9,20.9,NA,NA,NA,28.3,28.3,14.1,1.8,5.1,5.4,4.7,NA,NA,19.2,SJL,no,success,no,no,urban.no
5/11/2017,2017,,09RURL17_DD,DD,09RURL17,Rural,Stream,,271176123,N,269131361,YWSW,NA,,,2,SOSP,1.8,NA,NA,,6.5,NA,NA,NA,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,success,no,no,rural.no
5/11/2017,2017,,09RURL17_KK,KK,09RURL17,Rural,Stream,,271176124,N,269131361,YWSW,NA,,,2,SOSP,1.9,NA,NA,,6.5,NA,NA,NA,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,success,no,no,rural.no
5/13/2017,2017,,09RURL17_DD,DD,09RURL17,Rural,Stream,,271176123,N,269131361,YWSW,NA,,,4,SOSP,3.4,NA,NA,,7.5,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,success,no,no,rural.no
5/13/2017,2017,,09RURL17_KK,KK,09RURL17,Rural,Stream,,271176124,N,269131361,YWSW,NA,,,4,SOSP,3.4,NA,NA,,7.7,NA,NA,NA,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,success,no,no,rural.no
5/14/2017,2017,,09RURL17_DD,DD,09RURL17,Rural,Stream,,271176123,N,269131361,YWSW,NA,,,5,SOSP,4.4,NA,NA,,8,NA,NA,NA,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,success,no,no,rural.no
5/14/2017,2017,,09RURL17_KK,KK,09RURL17,Rural,Stream,,271176124,N,269131361,YWSW,NA,,,5,SOSP,5.2,NA,NA,,8.8,NA,NA,NA,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,success,no,no,rural.no
5/15/2017,2017,,09RURL17_DD,DD,09RURL17,Rural,Stream,,271176123,N,269131361,YWSW,NA,,,6,SOSP,7.3,NA,NA,,11,NA,NA,NA,11.8,1.9,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,success,no,no,rural.no
5/15/2017,2017,,09RURL17_KK,KK,09RURL17,Rural,Stream,,271176124,N,269131361,YWSW,NA,,,6,SOSP,8.6,NA,NA,,11,NA,NA,NA,13.4,1.9,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,success,no,no,rural.no
5/16/2017,2017,,09RURL17_DD,DD,09RURL17,Rural,Stream,,271176123,N,269131361,YWSW,NA,,,7,SOSP,8.9,NA,NA,,13.4,NA,NA,NA,16.3,6,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,success,no,no,rural.no
5/16/2017,2017,,09RURL17_KK,KK,09RURL17,Rural,Stream,,271176124,N,269131361,YWSW,NA,,,7,SOSP,10.9,NA,NA,,15,NA,NA,NA,16.7,5.4,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,success,no,no,rural.no
5/19/2017,2017,,09RURL17_DD,DD,09RURL17,Rural,Stream,,271176123,N,269131361,YWSW,NA,,,10,SOSP,15.1,NA,NA,,19,NA,NA,NA,30.2,17.5,NA,1.3,NA,NA,NA,NA,NA,NA,SJL,no,success,no,no,rural.no
5/19/2017,2017,,09RURL17_KK,KK,09RURL17,Rural,Stream,,271176124,N,269131361,YWSW,NA,,,10,SOSP,15.6,NA,NA,,20.3,NA,NA,NA,30.8,17,NA,2.6,NA,NA,NA,NA,NA,NA,SJL,no,success,no,no,rural.no
5/23/2018,2018,14:03,09SJL18_GG,GG,09SJL18,Urban,North VT,201818SOSP,277149492,277149463,277149428,,NA,0,1,1,SOSP,2,6.2,6.2,5.9,6.1,NA,NA,NA,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,SJL,yes,success,yes,yes,urban.yes
5/23/2018,2018,14:03,09SJL18_KK,KK,09SJL18,Urban,North VT,201819SOSP,NA,277149463,277149428,,NA,0,1,1,SOSP,2.7,6.1,6.2,6.4,6.233333333,NA,NA,NA,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,SJL,yes,success,yes,yes,urban.yes
5/25/2018,2018,10:15,09SJL18_GG,GG,09SJL18,Urban,North VT,201818SOSP,277149492,277149463,277149428,,NA,2,3,3,SOSP,3.9,8.4,8.4,8.3,8.366666667,NA,NA,NA,8,NA,NA,NA,3,2.7,3.7,NA,NA,NA,SJL,yes,success,yes,yes,urban.yes
5/25/2018,2018,10:15,09SJL18_KK,KK,09SJL18,Urban,North VT,201819SOSP,277149493,277149463,277149428,,NA,2,3,3,SOSP,5.7,9.2,9.4,9.2,9.266666667,NA,NA,NA,9,NA,NA,NA,3,3.7,4.2,NA,NA,NA,SJL,yes,success,yes,yes,urban.yes
5/27/2018,2018,~,09SJL18_GG,GG,09SJL18,Urban,North VT,201818SOSP,277149492,277149463,277149428,,NA,4,5,5,SOSP,6.8,11.7,11.6,11.7,11.66666667,NA,NA,NA,11.6,3,NA,NA,4,3.3,3.4,NA,NA,12.7,SJL,yes,success,yes,yes,urban.yes
5/27/2018,2018,~,09SJL18_KK,KK,09SJL18,Urban,North VT,201819SOSP,277149493,277149463,277149428,,NA,4,5,5,SOSP,9.3,14.3,14.3,14.5,14.36666667,NA,NA,NA,13.8,2.9,NA,NA,3.1,3.7,3.1,NA,NA,12,SJL,yes,success,yes,yes,urban.yes
5/29/2018,2018,10:06,09SJL18_GG,GG,09SJL18,Urban,North VT,201818SOSP,277149492,277149463,277149428,,NA,6,7,7,SOSP,8.6,15.1,15.3,15.3,15.23333333,NA,NA,NA,19.2,8.6,NA,NA,4.2,4.4,3,NA,NA,15.8,SJL,yes,success,yes,yes,urban.yes
5/29/2018,2018,10:06,09SJL18_KK,KK,09SJL18,Urban,North VT,201819SOSP,277149493,277149463,277149428,,NA,6,7,7,SOSP,12.7,17.8,18.3,18.1,18.06666667,NA,NA,NA,23.4,9.3,NA,NA,4.4,4.7,4.9,NA,NA,14.5,SJL,yes,success,yes,yes,urban.yes
5/31/2018,2018,10:37,09SJL18_GG,GG,09SJL18,Urban,North VT,201818SOSP,277149492,277149463,277149428,,NA,8,9,9,SOSP,9.8,17,17.1,17.1,17.06666667,NA,NA,NA,27.1,15.5,14.5,0.5,4.7,4.8,3.3,NA,NA,15.5,SJL,yes,success,yes,yes,urban.yes
5/31/2018,2018,10:37,09SJL18_KK,KK,09SJL18,Urban,North VT,201819SOSP,277149493,277149463,277149428,,NA,8,9,9,SOSP,15.3,20,20.4,20,20.13333333,NA,NA,NA,30.9,18.5,16.3,3.3,4.4,4.9,5,NA,NA,12,SJL,yes,success,yes,yes,urban.yes
6/2/2018,2018,~,09SJL18_GG,GG,09SJL18,Urban,North Vt,201818SOSP,277149492,277149463,277149428,,NA,10,11,11,SOSP,11.8,NA,NA,NA,NA,NA,NA,NA,28.8,NA,NA,NA,4.1,4.6,4.4,NA,NA,14.5,SJL,yes,success,yes,yes,urban.yes
6/2/2018,2018,~,09SJL18_KK,KK,09SJL18,Urban,North Vt,201819SOSP,277149493,277149463,277149428,,NA,10,11,11,SOSP,21.7,NA,NA,NA,NA,NA,NA,NA,20.7,NA,NA,NA,5.3,6.4,4.9,NA,NA,18.1,SJL,yes,success,yes,yes,urban.yes
6/7/2017,2017,,09VNB17_RR,RR,09VNB17,Urban,South VT,2017016,NA,N,271176194,YSDK,NA,,,3,SOSP,8.1,NA,NA,,13.5,NA,NA,NA,14.7,5,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,fail,yes,no,urban.no
6/7/2017,2017,,09VNB17_GG,GG,09VNB17,Urban,South VT,2017014,NA,N,271176194,YSDK,NA,,,3,SOSP,9.1,NA,NA,,14.1,NA,NA,NA,13.3,6.6,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,fail,yes,no,urban.no
6/7/2017,2017,,09VNB17_KK,KK,09VNB17,Urban,South VT,2017015,NA,N,271176194,YSDK,NA,,,3,SOSP,10.4,NA,NA,,15.8,NA,NA,NA,18.3,5.3,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,fail,yes,no,urban.no
6/9/2017,2017,,09VNB17_RR,RR,09VNB17,Urban,South VT,2017016,NA,N,271176194,YSDK,NA,,,5,SOSP,9.9,NA,NA,,16.8,NA,NA,NA,22.9,11.3,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,fail,yes,no,urban.no
6/9/2017,2017,,09VNB17_GG,GG,09VNB17,Urban,South VT,2017014,NA,N,271176194,YSDK,NA,,,5,SOSP,10.6,NA,NA,,17.5,NA,NA,NA,22.5,12.8,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,fail,yes,no,urban.no
6/9/2017,2017,,09VNB17_KK,KK,09VNB17,Urban,South VT,2017015,NA,N,271176194,YSDK,NA,,,5,SOSP,12.3,NA,NA,,18.6,NA,NA,NA,26,13.4,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,fail,yes,no,urban.no
6/15/2018,2018,11:47,09VNB18_DD,DD,09VNB18,Urban,South VT,201869SOSP,277149526,277149521,277149520,,NA,3,5,5,SOSP,7.8,13.3,13.5,13.1,13.3,NA,NA,NA,11.7,1.8,NA,NA,3.7,3.5,4.3,NA,NA,10.8,SJL,no,success,no,no,urban.no
6/15/2018,2018,11:47,09VNB18_KK,KK,09VNB18,Urban,South VT,201867SOSP,277149527,277149521,277149520,,NA,3,5,5,SOSP,7.3,12.1,12,11.3,11.8,NA,NA,NA,12.5,1.4,NA,NA,2.5,3.7,4,NA,NA,10.9,SJL,no,success,no,no,urban.no
6/15/2018,2018,11:47,09VNB18_RR,RR,09VNB18,Urban,South VT,201868SOSP,277149528,277149521,277149520,,NA,3,5,5,SOSP,7.3,13,13.1,13.3,13.13333333,NA,NA,NA,13.3,1.7,NA,NA,4.1,3.6,3.9,NA,NA,9.4,SJL,no,success,no,no,urban.no
6/17/2018,2018,10:15,09VNB18_DD,DD,09VNB18,Urban,South VT,201869SOSP,277149526,277149521,277149520,,NA,6,7,7,SOSP,13.1,18.1,18,18.1,18.06666667,NA,NA,NA,19.7,8.4,NA,NA,3.4,4,3.6,NA,NA,11.3,SJL,no,success,no,no,urban.no
